SampleID,Index,OlinkID,UniProt,Assay,MissingFreq,Panel,Panel_Version,PlateID,QC_Warning,LOD,NPX
Sample_071,71,OID00040,P01024,C3,0.022,Cardiometabolic,v1.0,Plate_2,PASS,0.60,6.0171
Sample_072,72,OID00001,P05231,IL6,0.009,Inflammation,v1.0,Plate_2,PASS,0.38,3.0780
Sample_072,72,OID00002,P01375,TNF,0.020,Inflammation,v1.0,Plate_2,PASS,0.16,7.3462
Sample_072,72,OID00003,P10145,CXCL8,0.010,Inflammation,v1.0,Plate_2,PASS,0.32,4.8769
Sample_072,72,OID00004,P13232,IL10,0.033,Inflammation,v1.0,Plate_2,PASS,0.77,1.7764
Sample_072,72,OID00005,P01579,IFNG,0.040,Inflammation,v1.0,Plate_2,PASS,0.87,4.8446
Sample_072,72,OID00006,P22301,IL1RL1,0.016,Inflammation,v1.0,Plate_2,PASS,1.10,6.5606
Sample_072,72,OID00007,P05112,IL4,0.046,Inflammation,v1.0,Plate_2,PASS,0.80,5.2799
Sample_072,72,OID00008,P60568,IL2,0.019,Inflammation,v1.0,Plate_2,PASS,1.28,1.9130
Sample_072,72,OID00009,P01374,LTA,0.008,Inflammation,v1.0,Plate_2,PASS,0.13,5.5530
Sample_072,72,OID00010,P29459,IL12A,0.038,Inflammation,v1.0,Plate_2,PASS,0.80,5.4559
Sample_072,72,OID00011,Q16552,IL17A,0.049,Inflammation,v1.0,Plate_2,PASS,0.58,5.1913
Sample_072,72,OID00012,Q9NPH3,IL1A,0.022,Inflammation,v1.0,Plate_2,PASS,1.13,7.2510
Sample_072,72,OID00013,P01583,IL1B,0.012,Inflammation,v1.0,Plate_2,PASS,1.17,4.5753
Sample_072,72,OID00014,P18510,IL1RN,0.026,Inflammation,v1.0,Plate_2,PASS,0.31,6.6775
Sample_072,72,OID00015,P10147,CCL3,0.050,Inflammation,v1.0,Plate_2,PASS,1.31,5.0086
Sample_072,72,OID00016,P13236,CCL4,0.041,Inflammation,v1.0,Plate_2,PASS,0.45,7.5593
Sample_072,72,OID00017,P13501,CCL5,0.035,Inflammation,v1.0,Plate_2,PASS,1.23,5.7480
Sample_072,72,OID00018,P78556,CCL20,0.009,Inflammation,v1.0,Plate_2,PASS,0.80,7.2263
Sample_072,72,OID00019,P02778,CXCL10,0.011,Inflammation,v1.0,Plate_2,PASS,0.99,7.0041
Sample_072,72,OID00020,Q07325,CXCL9,0.002,Inflammation,v1.0,Plate_2,PASS,0.29,4.9061
Sample_072,72,OID00021,P09341,GRO1,0.031,Inflammation,v1.0,Plate_2,PASS,0.70,8.4447
Sample_072,72,OID00022,P01137,TGFB1,0.003,Inflammation,v1.0,Plate_2,PASS,0.23,4.7919
Sample_072,72,OID00023,P09038,FGF2,0.012,Cardiometabolic,v1.0,Plate_2,PASS,0.99,3.9284
Sample_072,72,OID00024,P15692,VEGFA,0.024,Cardiometabolic,v1.0,Plate_2,PASS,0.57,5.7059
Sample_072,72,OID00025,P01189,POMC,0.013,Cardiometabolic,v1.0,Plate_2,PASS,0.53,2.8487
Sample_072,72,OID00026,P01308,INS,0.018,Cardiometabolic,v1.0,Plate_2,PASS,0.49,4.8665
Sample_072,72,OID00027,P01258,CALCA,0.002,Cardiometabolic,v1.0,Plate_2,PASS,0.17,3.8537
Sample_072,72,OID00028,P06858,LPL,0.037,Cardiometabolic,v1.0,Plate_2,PASS,0.17,5.6484
Sample_072,72,OID00029,P04114,APOB,0.005,Cardiometabolic,v1.0,Plate_2,PASS,1.37,5.4012
Sample_072,72,OID00030,P02647,APOA1,0.047,Cardiometabolic,v1.0,Plate_2,PASS,0.36,6.6473
Sample_072,72,OID00031,P02649,APOE,0.001,Cardiometabolic,v1.0,Plate_2,PASS,0.24,4.1635
Sample_072,72,OID00032,P05155,SERPING1,0.043,Cardiometabolic,v1.0,Plate_2,PASS,0.87,5.9661
Sample_072,72,OID00033,P02741,CRP,0.039,Cardiometabolic,v1.0,Plate_2,PASS,0.61,3.7953
Sample_072,72,OID00034,P02787,TF,0.019,Cardiometabolic,v1.0,Plate_2,PASS,0.84,7.1524
Sample_072,72,OID00035,P00738,HP,0.044,Cardiometabolic,v1.0,Plate_2,PASS,0.64,4.3959
Sample_072,72,OID00036,P02768,ALB,0.037,Cardiometabolic,v1.0,Plate_2,PASS,0.28,4.1658
Sample_072,72,OID00037,P04217,A1BG,0.033,Cardiometabolic,v1.0,Plate_2,PASS,1.38,6.4503
Sample_072,72,OID00038,P01023,A2M,0.035,Cardiometabolic,v1.0,Plate_2,PASS,0.37,6.3680
Sample_072,72,OID00039,P10909,CLU,0.017,Cardiometabolic,v1.0,Plate_2,PASS,0.87,5.5282
Sample_072,72,OID00040,P01024,C3,0.049,Cardiometabolic,v1.0,Plate_2,PASS,1.12,4.7330
Sample_073,73,OID00001,P05231,IL6,0.010,Inflammation,v1.0,Plate_2,PASS,0.16,5.7117
Sample_073,73,OID00002,P01375,TNF,0.013,Inflammation,v1.0,Plate_2,PASS,0.87,7.2878
Sample_073,73,OID00003,P10145,CXCL8,0.049,Inflammation,v1.0,Plate_2,PASS,1.37,7.1056
Sample_073,73,OID00004,P13232,IL10,0.022,Inflammation,v1.0,Plate_2,PASS,1.35,2.9487
Sample_073,73,OID00005,P01579,IFNG,0.021,Inflammation,v1.0,Plate_2,PASS,0.19,4.3276
Sample_073,73,OID00006,P22301,IL1RL1,0.025,Inflammation,v1.0,Plate_2,PASS,1.40,1.7710
Sample_073,73,OID00007,P05112,IL4,0.006,Inflammation,v1.0,Plate_2,PASS,1.08,7.0091
Sample_073,73,OID00008,P60568,IL2,0.028,Inflammation,v1.0,Plate_2,PASS,0.16,5.2779
Sample_073,73,OID00009,P01374,LTA,0.020,Inflammation,v1.0,Plate_2,PASS,1.14,5.6354
Sample_073,73,OID00010,P29459,IL12A,0.044,Inflammation,v1.0,Plate_2,PASS,1.06,2.7814
Sample_073,73,OID00011,Q16552,IL17A,0.019,Inflammation,v1.0,Plate_2,PASS,1.15,5.8880
Sample_073,73,OID00012,Q9NPH3,IL1A,0.020,Inflammation,v1.0,Plate_2,PASS,1.19,4.8395
Sample_073,73,OID00013,P01583,IL1B,0.011,Inflammation,v1.0,Plate_2,PASS,0.32,4.8712
Sample_073,73,OID00014,P18510,IL1RN,0.044,Inflammation,v1.0,Plate_2,PASS,1.08,5.9481
Sample_073,73,OID00015,P10147,CCL3,0.026,Inflammation,v1.0,Plate_2,PASS,1.09,5.4178
Sample_073,73,OID00016,P13236,CCL4,0.011,Inflammation,v1.0,Plate_2,PASS,0.52,3.3999
Sample_073,73,OID00017,P13501,CCL5,0.002,Inflammation,v1.0,Plate_2,PASS,0.34,4.5070
Sample_073,73,OID00018,P78556,CCL20,0.002,Inflammation,v1.0,Plate_2,PASS,0.43,3.1638
Sample_073,73,OID00019,P02778,CXCL10,0.014,Inflammation,v1.0,Plate_2,PASS,1.40,6.8579
Sample_073,73,OID00020,Q07325,CXCL9,0.032,Inflammation,v1.0,Plate_2,PASS,1.21,7.4953
Sample_073,73,OID00021,P09341,GRO1,0.000,Inflammation,v1.0,Plate_2,PASS,0.85,5.0174
Sample_073,73,OID00022,P01137,TGFB1,0.030,Inflammation,v1.0,Plate_2,PASS,0.59,7.7933
Sample_073,73,OID00023,P09038,FGF2,0.027,Cardiometabolic,v1.0,Plate_2,PASS,1.09,4.5744
Sample_073,73,OID00024,P15692,VEGFA,0.020,Cardiometabolic,v1.0,Plate_2,PASS,1.11,5.4583
Sample_073,73,OID00025,P01189,POMC,0.041,Cardiometabolic,v1.0,Plate_2,PASS,0.18,3.9839
Sample_073,73,OID00026,P01308,INS,0.011,Cardiometabolic,v1.0,Plate_2,PASS,1.25,4.1434
Sample_073,73,OID00027,P01258,CALCA,0.027,Cardiometabolic,v1.0,Plate_2,PASS,1.46,5.9133
Sample_073,73,OID00028,P06858,LPL,0.039,Cardiometabolic,v1.0,Plate_2,PASS,1.47,4.7972
Sample_073,73,OID00029,P04114,APOB,0.019,Cardiometabolic,v1.0,Plate_2,PASS,1.14,5.1356
Sample_073,73,OID00030,P02647,APOA1,0.044,Cardiometabolic,v1.0,Plate_2,PASS,1.02,4.3014
Sample_073,73,OID00031,P02649,APOE,0.011,Cardiometabolic,v1.0,Plate_2,PASS,1.24,3.7387
Sample_073,73,OID00032,P05155,SERPING1,0.029,Cardiometabolic,v1.0,Plate_2,PASS,0.48,3.5818
Sample_073,73,OID00033,P02741,CRP,0.012,Cardiometabolic,v1.0,Plate_2,PASS,0.32,5.8900
Sample_073,73,OID00034,P02787,TF,0.018,Cardiometabolic,v1.0,Plate_2,PASS,1.12,2.6551
Sample_073,73,OID00035,P00738,HP,0.009,Cardiometabolic,v1.0,Plate_2,PASS,0.35,5.5436
Sample_073,73,OID00036,P02768,ALB,0.009,Cardiometabolic,v1.0,Plate_2,PASS,1.31,4.6163
Sample_073,73,OID00037,P04217,A1BG,0.001,Cardiometabolic,v1.0,Plate_2,PASS,1.01,2.5787
Sample_073,73,OID00038,P01023,A2M,0.009,Cardiometabolic,v1.0,Plate_2,PASS,0.33,5.1444
Sample_073,73,OID00039,P10909,CLU,0.004,Cardiometabolic,v1.0,Plate_2,PASS,0.20,3.3847
Sample_073,73,OID00040,P01024,C3,0.045,Cardiometabolic,v1.0,Plate_2,PASS,0.44,6.2661
Sample_074,74,OID00001,P05231,IL6,0.036,Inflammation,v1.0,Plate_2,PASS,0.84,5.6775
Sample_074,74,OID00002,P01375,TNF,0.030,Inflammation,v1.0,Plate_2,PASS,1.23,4.8725
Sample_074,74,OID00003,P10145,CXCL8,0.038,Inflammation,v1.0,Plate_2,PASS,1.26,4.7791
Sample_074,74,OID00004,P13232,IL10,0.002,Inflammation,v1.0,Plate_2,PASS,1.00,5.2131
Sample_074,74,OID00005,P01579,IFNG,0.031,Inflammation,v1.0,Plate_2,PASS,0.30,5.0065
Sample_074,74,OID00006,P22301,IL1RL1,0.048,Inflammation,v1.0,Plate_2,PASS,0.12,5.6267
Sample_074,74,OID00007,P05112,IL4,0.017,Inflammation,v1.0,Plate_2,PASS,1.13,5.6862
Sample_074,74,OID00008,P60568,IL2,0.010,Inflammation,v1.0,Plate_2,PASS,1.09,4.8128
Sample_074,74,OID00009,P01374,LTA,0.008,Inflammation,v1.0,Plate_2,PASS,0.72,3.0849
Sample_074,74,OID00010,P29459,IL12A,0.008,Inflammation,v1.0,Plate_2,PASS,0.56,5.2367
Sample_074,74,OID00011,Q16552,IL17A,0.006,Inflammation,v1.0,Plate_2,PASS,0.98,7.1618
Sample_074,74,OID00012,Q9NPH3,IL1A,0.005,Inflammation,v1.0,Plate_2,PASS,1.25,5.7917
Sample_074,74,OID00013,P01583,IL1B,0.007,Inflammation,v1.0,Plate_2,PASS,1.27,4.4802
Sample_074,74,OID00014,P18510,IL1RN,0.001,Inflammation,v1.0,Plate_2,PASS,1.38,6.7188
Sample_074,74,OID00015,P10147,CCL3,0.011,Inflammation,v1.0,Plate_2,PASS,1.02,4.2402
Sample_074,74,OID00016,P13236,CCL4,0.019,Inflammation,v1.0,Plate_2,PASS,1.33,5.3744
Sample_074,74,OID00017,P13501,CCL5,0.008,Inflammation,v1.0,Plate_2,PASS,0.26,7.0841
Sample_074,74,OID00018,P78556,CCL20,0.005,Inflammation,v1.0,Plate_2,PASS,0.25,3.1444
Sample_074,74,OID00019,P02778,CXCL10,0.006,Inflammation,v1.0,Plate_2,PASS,0.96,6.3565
Sample_074,74,OID00020,Q07325,CXCL9,0.046,Inflammation,v1.0,Plate_2,PASS,1.39,4.6137
Sample_074,74,OID00021,P09341,GRO1,0.027,Inflammation,v1.0,Plate_2,PASS,0.35,6.6190
Sample_074,74,OID00022,P01137,TGFB1,0.034,Inflammation,v1.0,Plate_2,PASS,0.94,3.7537
Sample_074,74,OID00023,P09038,FGF2,0.041,Cardiometabolic,v1.0,Plate_2,PASS,0.52,6.3055
Sample_074,74,OID00024,P15692,VEGFA,0.005,Cardiometabolic,v1.0,Plate_2,PASS,0.59,6.8021
Sample_074,74,OID00025,P01189,POMC,0.041,Cardiometabolic,v1.0,Plate_2,PASS,1.41,6.9096
Sample_074,74,OID00026,P01308,INS,0.004,Cardiometabolic,v1.0,Plate_2,PASS,1.10,3.8905
Sample_074,74,OID00027,P01258,CALCA,0.033,Cardiometabolic,v1.0,Plate_2,PASS,0.31,8.4882
Sample_074,74,OID00028,P06858,LPL,0.020,Cardiometabolic,v1.0,Plate_2,PASS,0.55,5.0478
Sample_074,74,OID00029,P04114,APOB,0.003,Cardiometabolic,v1.0,Plate_2,PASS,0.77,4.5286
Sample_074,74,OID00030,P02647,APOA1,0.048,Cardiometabolic,v1.0,Plate_2,PASS,0.91,2.4104
Sample_074,74,OID00031,P02649,APOE,0.009,Cardiometabolic,v1.0,Plate_2,PASS,1.49,4.8838
Sample_074,74,OID00032,P05155,SERPING1,0.016,Cardiometabolic,v1.0,Plate_2,PASS,0.64,5.6427
Sample_074,74,OID00033,P02741,CRP,0.040,Cardiometabolic,v1.0,Plate_2,PASS,0.68,2.9526
Sample_074,74,OID00034,P02787,TF,0.040,Cardiometabolic,v1.0,Plate_2,PASS,0.57,6.0622
Sample_074,74,OID00035,P00738,HP,0.025,Cardiometabolic,v1.0,Plate_2,PASS,0.69,4.3604
Sample_074,74,OID00036,P02768,ALB,0.027,Cardiometabolic,v1.0,Plate_2,PASS,0.85,4.0721
Sample_074,74,OID00037,P04217,A1BG,0.021,Cardiometabolic,v1.0,Plate_2,PASS,0.91,5.6411
Sample_074,74,OID00038,P01023,A2M,0.035,Cardiometabolic,v1.0,Plate_2,PASS,0.91,3.6682
Sample_074,74,OID00039,P10909,CLU,0.000,Cardiometabolic,v1.0,Plate_2,PASS,0.43,4.9748
Sample_074,74,OID00040,P01024,C3,0.001,Cardiometabolic,v1.0,Plate_2,PASS,1.49,2.6625
Sample_075,75,OID00001,P05231,IL6,0.003,Inflammation,v1.0,Plate_2,PASS,1.39,1.4793
Sample_075,75,OID00002,P01375,TNF,0.042,Inflammation,v1.0,Plate_2,PASS,0.59,3.6475
Sample_075,75,OID00003,P10145,CXCL8,0.007,Inflammation,v1.0,Plate_2,PASS,0.51,6.8572
Sample_075,75,OID00004,P13232,IL10,0.049,Inflammation,v1.0,Plate_2,PASS,1.29,2.9402
Sample_075,75,OID00005,P01579,IFNG,0.003,Inflammation,v1.0,Plate_2,PASS,1.26,5.9549
Sample_075,75,OID00006,P22301,IL1RL1,0.048,Inflammation,v1.0,Plate_2,PASS,0.29,4.4186
Sample_075,75,OID00007,P05112,IL4,0.048,Inflammation,v1.0,Plate_2,PASS,0.14,4.5834
Sample_075,75,OID00008,P60568,IL2,0.035,Inflammation,v1.0,Plate_2,PASS,0.62,3.6003
Sample_075,75,OID00009,P01374,LTA,0.044,Inflammation,v1.0,Plate_2,PASS,1.27,4.6939
Sample_075,75,OID00010,P29459,IL12A,0.018,Inflammation,v1.0,Plate_2,PASS,0.14,4.4988
Sample_075,75,OID00011,Q16552,IL17A,0.041,Inflammation,v1.0,Plate_2,PASS,0.90,5.5283
Sample_075,75,OID00012,Q9NPH3,IL1A,0.009,Inflammation,v1.0,Plate_2,PASS,0.31,5.2861
Sample_075,75,OID00013,P01583,IL1B,0.015,Inflammation,v1.0,Plate_2,PASS,1.08,4.8992
Sample_075,75,OID00014,P18510,IL1RN,0.017,Inflammation,v1.0,Plate_2,PASS,0.68,2.5112
Sample_075,75,OID00015,P10147,CCL3,0.008,Inflammation,v1.0,Plate_2,PASS,0.50,5.4532
Sample_075,75,OID00016,P13236,CCL4,0.002,Inflammation,v1.0,Plate_2,PASS,1.33,2.7325
Sample_075,75,OID00017,P13501,CCL5,0.042,Inflammation,v1.0,Plate_2,PASS,0.12,5.0126
Sample_075,75,OID00018,P78556,CCL20,0.044,Inflammation,v1.0,Plate_2,PASS,1.05,3.2255
Sample_075,75,OID00019,P02778,CXCL10,0.025,Inflammation,v1.0,Plate_2,PASS,1.39,2.3402
Sample_075,75,OID00020,Q07325,CXCL9,0.021,Inflammation,v1.0,Plate_2,PASS,1.09,4.0583
Sample_075,75,OID00021,P09341,GRO1,0.049,Inflammation,v1.0,Plate_2,PASS,0.83,7.2296
Sample_075,75,OID00022,P01137,TGFB1,0.011,Inflammation,v1.0,Plate_2,PASS,0.28,8.3620
Sample_075,75,OID00023,P09038,FGF2,0.037,Cardiometabolic,v1.0,Plate_2,PASS,0.36,4.2270
Sample_075,75,OID00024,P15692,VEGFA,0.042,Cardiometabolic,v1.0,Plate_2,PASS,0.88,4.2828
Sample_075,75,OID00025,P01189,POMC,0.032,Cardiometabolic,v1.0,Plate_2,PASS,0.54,5.6848
Sample_075,75,OID00026,P01308,INS,0.008,Cardiometabolic,v1.0,Plate_2,PASS,1.26,3.4590
Sample_075,75,OID00027,P01258,CALCA,0.005,Cardiometabolic,v1.0,Plate_2,PASS,0.37,5.7116
Sample_075,75,OID00028,P06858,LPL,0.030,Cardiometabolic,v1.0,Plate_2,PASS,0.21,2.9567
Sample_075,75,OID00029,P04114,APOB,0.027,Cardiometabolic,v1.0,Plate_2,PASS,0.50,5.2041
Sample_075,75,OID00030,P02647,APOA1,0.030,Cardiometabolic,v1.0,Plate_2,PASS,0.19,4.7061
Sample_075,75,OID00031,P02649,APOE,0.032,Cardiometabolic,v1.0,Plate_2,PASS,0.87,5.0528
Sample_075,75,OID00032,P05155,SERPING1,0.013,Cardiometabolic,v1.0,Plate_2,PASS,0.15,3.7111
Sample_075,75,OID00033,P02741,CRP,0.040,Cardiometabolic,v1.0,Plate_2,PASS,0.89,6.9141
Sample_075,75,OID00034,P02787,TF,0.016,Cardiometabolic,v1.0,Plate_2,PASS,0.16,4.7173
Sample_075,75,OID00035,P00738,HP,0.014,Cardiometabolic,v1.0,Plate_2,PASS,0.60,5.1835
Sample_075,75,OID00036,P02768,ALB,0.010,Cardiometabolic,v1.0,Plate_2,PASS,0.66,4.9320
Sample_075,75,OID00037,P04217,A1BG,0.035,Cardiometabolic,v1.0,Plate_2,PASS,1.46,5.0279
Sample_075,75,OID00038,P01023,A2M,0.020,Cardiometabolic,v1.0,Plate_2,PASS,0.24,2.5875
Sample_075,75,OID00039,P10909,CLU,0.008,Cardiometabolic,v1.0,Plate_2,PASS,1.23,4.9628
Sample_075,75,OID00040,P01024,C3,0.019,Cardiometabolic,v1.0,Plate_2,PASS,0.92,4.3088
Sample_076,76,OID00001,P05231,IL6,0.008,Inflammation,v1.0,Plate_2,PASS,0.51,2.4889
Sample_076,76,OID00002,P01375,TNF,0.044,Inflammation,v1.0,Plate_2,PASS,0.75,3.4859
Sample_076,76,OID00003,P10145,CXCL8,0.040,Inflammation,v1.0,Plate_2,PASS,1.34,6.9896
Sample_076,76,OID00004,P13232,IL10,0.038,Inflammation,v1.0,Plate_2,PASS,1.02,6.3211
Sample_076,76,OID00005,P01579,IFNG,0.036,Inflammation,v1.0,Plate_2,PASS,0.82,7.0480
Sample_076,76,OID00006,P22301,IL1RL1,0.047,Inflammation,v1.0,Plate_2,PASS,1.01,8.2746
Sample_076,76,OID00007,P05112,IL4,0.018,Inflammation,v1.0,Plate_2,PASS,0.57,3.5703
Sample_076,76,OID00008,P60568,IL2,0.022,Inflammation,v1.0,Plate_2,PASS,1.30,7.2092
Sample_076,76,OID00009,P01374,LTA,0.010,Inflammation,v1.0,Plate_2,PASS,0.64,7.0009
Sample_076,76,OID00010,P29459,IL12A,0.004,Inflammation,v1.0,Plate_2,PASS,0.95,3.3591
Sample_076,76,OID00011,Q16552,IL17A,0.040,Inflammation,v1.0,Plate_2,PASS,0.80,6.2137
Sample_076,76,OID00012,Q9NPH3,IL1A,0.044,Inflammation,v1.0,Plate_2,PASS,0.30,6.7246
Sample_076,76,OID00013,P01583,IL1B,0.004,Inflammation,v1.0,Plate_2,PASS,1.19,1.2193
Sample_076,76,OID00014,P18510,IL1RN,0.016,Inflammation,v1.0,Plate_2,PASS,0.23,3.8464
Sample_076,76,OID00015,P10147,CCL3,0.018,Inflammation,v1.0,Plate_2,PASS,0.49,5.8149
Sample_076,76,OID00016,P13236,CCL4,0.009,Inflammation,v1.0,Plate_2,PASS,0.22,4.6416
Sample_076,76,OID00017,P13501,CCL5,0.013,Inflammation,v1.0,Plate_2,PASS,0.76,5.1592
Sample_076,76,OID00018,P78556,CCL20,0.033,Inflammation,v1.0,Plate_2,PASS,1.33,3.8523
Sample_076,76,OID00019,P02778,CXCL10,0.002,Inflammation,v1.0,Plate_2,PASS,0.90,5.4903
Sample_076,76,OID00020,Q07325,CXCL9,0.020,Inflammation,v1.0,Plate_2,PASS,1.30,5.5960
Sample_076,76,OID00021,P09341,GRO1,0.018,Inflammation,v1.0,Plate_2,PASS,0.28,7.0850
Sample_076,76,OID00022,P01137,TGFB1,0.048,Inflammation,v1.0,Plate_2,PASS,1.28,2.3807
Sample_076,76,OID00023,P09038,FGF2,0.013,Cardiometabolic,v1.0,Plate_2,PASS,0.81,3.4073
Sample_076,76,OID00024,P15692,VEGFA,0.034,Cardiometabolic,v1.0,Plate_2,PASS,1.33,6.6192
Sample_076,76,OID00025,P01189,POMC,0.012,Cardiometabolic,v1.0,Plate_2,PASS,1.14,3.4344
Sample_076,76,OID00026,P01308,INS,0.000,Cardiometabolic,v1.0,Plate_2,PASS,1.25,3.5184
Sample_076,76,OID00027,P01258,CALCA,0.020,Cardiometabolic,v1.0,Plate_2,PASS,0.32,5.7499
Sample_076,76,OID00028,P06858,LPL,0.019,Cardiometabolic,v1.0,Plate_2,PASS,0.20,4.0085
Sample_076,76,OID00029,P04114,APOB,0.032,Cardiometabolic,v1.0,Plate_2,PASS,0.75,4.3539
Sample_076,76,OID00030,P02647,APOA1,0.023,Cardiometabolic,v1.0,Plate_2,PASS,1.36,5.1561
Sample_076,76,OID00031,P02649,APOE,0.046,Cardiometabolic,v1.0,Plate_2,PASS,1.38,7.0882
Sample_076,76,OID00032,P05155,SERPING1,0.010,Cardiometabolic,v1.0,Plate_2,PASS,1.18,6.2495
Sample_076,76,OID00033,P02741,CRP,0.024,Cardiometabolic,v1.0,Plate_2,PASS,1.50,4.3779
Sample_076,76,OID00034,P02787,TF,0.024,Cardiometabolic,v1.0,Plate_2,PASS,1.08,6.1535
Sample_076,76,OID00035,P00738,HP,0.023,Cardiometabolic,v1.0,Plate_2,PASS,0.32,4.9257
Sample_076,76,OID00036,P02768,ALB,0.016,Cardiometabolic,v1.0,Plate_2,PASS,1.00,5.4125
Sample_076,76,OID00037,P04217,A1BG,0.047,Cardiometabolic,v1.0,Plate_2,PASS,0.63,6.9943
Sample_076,76,OID00038,P01023,A2M,0.022,Cardiometabolic,v1.0,Plate_2,PASS,0.61,5.3976
Sample_076,76,OID00039,P10909,CLU,0.048,Cardiometabolic,v1.0,Plate_2,PASS,1.32,4.5068
Sample_076,76,OID00040,P01024,C3,0.013,Cardiometabolic,v1.0,Plate_2,PASS,1.06,5.0832
Sample_077,77,OID00001,P05231,IL6,0.020,Inflammation,v1.0,Plate_2,WARN,0.20,4.5876
Sample_077,77,OID00002,P01375,TNF,0.036,Inflammation,v1.0,Plate_2,WARN,0.52,4.5281
Sample_077,77,OID00003,P10145,CXCL8,0.013,Inflammation,v1.0,Plate_2,WARN,1.04,6.2633
Sample_077,77,OID00004,P13232,IL10,0.005,Inflammation,v1.0,Plate_2,WARN,1.26,3.6764
Sample_077,77,OID00005,P01579,IFNG,0.008,Inflammation,v1.0,Plate_2,WARN,1.15,6.1186
Sample_077,77,OID00006,P22301,IL1RL1,0.021,Inflammation,v1.0,Plate_2,WARN,0.59,4.2048
Sample_077,77,OID00007,P05112,IL4,0.035,Inflammation,v1.0,Plate_2,WARN,0.32,2.7351
Sample_077,77,OID00008,P60568,IL2,0.035,Inflammation,v1.0,Plate_2,WARN,0.60,5.3514
Sample_077,77,OID00009,P01374,LTA,0.030,Inflammation,v1.0,Plate_2,WARN,1.20,4.8374
Sample_077,77,OID00010,P29459,IL12A,0.033,Inflammation,v1.0,Plate_2,WARN,0.21,5.1360
Sample_077,77,OID00011,Q16552,IL17A,0.047,Inflammation,v1.0,Plate_2,WARN,1.48,4.0132
Sample_077,77,OID00012,Q9NPH3,IL1A,0.037,Inflammation,v1.0,Plate_2,WARN,1.14,4.1132
Sample_077,77,OID00013,P01583,IL1B,0.007,Inflammation,v1.0,Plate_2,WARN,0.74,4.6523
Sample_077,77,OID00014,P18510,IL1RN,0.006,Inflammation,v1.0,Plate_2,WARN,1.31,5.7830
Sample_077,77,OID00015,P10147,CCL3,0.000,Inflammation,v1.0,Plate_2,WARN,0.83,6.5048
Sample_077,77,OID00016,P13236,CCL4,0.042,Inflammation,v1.0,Plate_2,WARN,0.73,4.7127
Sample_077,77,OID00017,P13501,CCL5,0.005,Inflammation,v1.0,Plate_2,WARN,1.46,6.1534
Sample_077,77,OID00018,P78556,CCL20,0.049,Inflammation,v1.0,Plate_2,WARN,0.41,6.1638
Sample_077,77,OID00019,P02778,CXCL10,0.019,Inflammation,v1.0,Plate_2,WARN,0.33,3.3469
Sample_077,77,OID00020,Q07325,CXCL9,0.048,Inflammation,v1.0,Plate_2,WARN,0.59,5.9064
Sample_077,77,OID00021,P09341,GRO1,0.041,Inflammation,v1.0,Plate_2,WARN,0.12,6.9363
Sample_077,77,OID00022,P01137,TGFB1,0.045,Inflammation,v1.0,Plate_2,WARN,0.12,4.6526
Sample_077,77,OID00023,P09038,FGF2,0.032,Cardiometabolic,v1.0,Plate_2,WARN,1.08,1.9830
Sample_077,77,OID00024,P15692,VEGFA,0.021,Cardiometabolic,v1.0,Plate_2,WARN,0.74,4.9605
Sample_077,77,OID00025,P01189,POMC,0.038,Cardiometabolic,v1.0,Plate_2,WARN,0.83,3.8765
Sample_077,77,OID00026,P01308,INS,0.009,Cardiometabolic,v1.0,Plate_2,WARN,0.26,6.5021
Sample_077,77,OID00027,P01258,CALCA,0.027,Cardiometabolic,v1.0,Plate_2,WARN,0.93,4.1572
Sample_077,77,OID00028,P06858,LPL,0.042,Cardiometabolic,v1.0,Plate_2,WARN,0.63,5.4071
Sample_077,77,OID00029,P04114,APOB,0.031,Cardiometabolic,v1.0,Plate_2,WARN,0.50,4.3941
Sample_077,77,OID00030,P02647,APOA1,0.043,Cardiometabolic,v1.0,Plate_2,WARN,1.40,3.5094
Sample_077,77,OID00031,P02649,APOE,0.032,Cardiometabolic,v1.0,Plate_2,WARN,0.25,7.7151
Sample_077,77,OID00032,P05155,SERPING1,0.021,Cardiometabolic,v1.0,Plate_2,WARN,0.96,4.9209
Sample_077,77,OID00033,P02741,CRP,0.005,Cardiometabolic,v1.0,Plate_2,WARN,1.40,2.4967
Sample_077,77,OID00034,P02787,TF,0.029,Cardiometabolic,v1.0,Plate_2,WARN,0.72,5.0566
Sample_077,77,OID00035,P00738,HP,0.011,Cardiometabolic,v1.0,Plate_2,WARN,0.69,6.2152
Sample_077,77,OID00036,P02768,ALB,0.019,Cardiometabolic,v1.0,Plate_2,WARN,0.74,5.2527
Sample_077,77,OID00037,P04217,A1BG,0.048,Cardiometabolic,v1.0,Plate_2,WARN,0.27,5.5666
Sample_077,77,OID00038,P01023,A2M,0.021,Cardiometabolic,v1.0,Plate_2,WARN,1.38,6.5913
Sample_077,77,OID00039,P10909,CLU,0.000,Cardiometabolic,v1.0,Plate_2,WARN,1.14,6.0019
Sample_077,77,OID00040,P01024,C3,0.011,Cardiometabolic,v1.0,Plate_2,WARN,0.62,2.8853
Sample_078,78,OID00001,P05231,IL6,0.042,Inflammation,v1.0,Plate_2,WARN,0.47,4.3531
Sample_078,78,OID00002,P01375,TNF,0.021,Inflammation,v1.0,Plate_2,WARN,1.21,8.0180
